movie_id,director_id,producer_id,box_office_value,cast_id_0,cast_id_1,cast_id_2,cast_id_3,cast_id_4
Q3790875,Q937589,Q1509535,,Q94041,Q2005629,Q357367,Q3176005,Q182349
Q3790783,Q2831238,Q5585207,,,,,,
Q3790840,Q4007759,Q24680647,,Q55468,Q106443,Q1849086,Q468251,Q167383
Q3791155,Q2549739,Q8704,,,,,,
Q3790915,Q346976,Q5558194,,Q107006,Q311716,Q739291,Q3832552,Q1384327
Q3790911,Q1351968,Q1571281,,Q94081,Q230703,Q76399,Q286339,Q469759
Q3790757,Q345217,,,Q555490,Q556116,Q4003373,Q3838532,Q524528
Q3790696,Q318292,Q318292,,Q541554,Q179393,Q6694988,Q925310,Q3846906
Q3790822,Q993262,,,Q3764726,Q451279,Q1092605,Q1386044,Q1398564
Q3791025,Q55453,,,Q276330,Q762079,Q15117287,,
Q3790802,Q28941,Q1384661,,Q234640,Q448594,Q93957,Q5349635,Q716000
Q3790955,Q506183,Q517589,,Q106988,Q73089,Q1377107,Q71423,Q70982
Q3790770,Q1010090,Q972849,,Q555490,Q556116,Q526943,Q511512,Q1406829
Q3790812,Q1351968,Q925872,,Q145392,Q313279,Q4679979,Q5479872,Q1387828
Q3790952,Q1522412,Q3764718,,Q1557542,Q706538,Q448945,Q2639362,Q324143
Q3790807,Q55443,,,Q555490,Q556116,Q3735656,Q1243816,Q264986
Q3790768,Q1041811,,,Q446526,Q463732,Q3605682,Q752610,Q3751587
Q3790755,Q363653,Q296796,,Q181917,Q50003,Q1385992,Q1340574,Q532915
Q3791056,Q3436568,,,,,,,
Q3791100,Q920161,,,Q193653,Q558398,Q691515,Q84551,Q1286750
Q3791058,Q295855,Q2744679,,Q1764339,Q381462,Q601884,,
Q3790916,Q3608480,,,Q708256,Q360477,Q3845969,Q271590,Q517272
Q3791306,Q433290,,,Q539115,Q239802,Q3209226,Q432638,Q395128
Q3790740,Q920800,Q27972809,,Q3749317,Q698211,Q275338,Q3779401,Q778794
Q3790771,Q1010090,,,Q555490,Q556116,Q1406829,Q3941623,Q1640418
Q3791128,Q53026,Q3767127,,Q315258,Q1053244,Q55452,Q55456,Q468812
Q3791256,Q390731,Q390731,,Q72869,Q72911,Q726089,Q103949,
Q3790731,Q709580,Q988431,1181152.5,Q6663140,Q5095208,Q355614,,
Q3791352,Q55458,,,Q1819087,Q3856406,Q3659629,Q50003,Q19298580
Q3791338,Q922905,Q6687723,,Q296630,Q165357,Q66408,Q365044,Q87951
Q3791291,Q3894592,Q3894592,,Q261860,Q696347,Q121229,Q460063,Q964644
Q3791083,Q511590,Q5558194,,Q50003,Q274239,Q3721467,Q3609953,Q433903
Q3791060,Q375319,,,Q3991612,Q1247460,Q3749307,Q553750,Q697955
Q379296,Q1892718,,,Q163286,Q170530,Q311314,Q108935,Q233466
Q3792881,Q260125,,,Q932204,Q447022,Q447892,Q183347,Q5238185
Q3791157,Q55458,Q296796,,Q751973,Q553750,Q437189,Q696347,Q2291
Q3791314,Q55281915,,,Q55469,Q55452,Q696152,Q3749890,Q3680412
Q3791244,Q441578,Q1670057,,Q103939,Q1306100,Q446389,Q349857,Q4008485
Q3791163,Q456946,Q3852499,,Q1086603,Q1507594,Q330860,Q2525440,Q3765062
Q3792957,Q3611493,Q3611493,,Q3611493,,,,
Q3791654,Q454464,Q361208,,Q931926,Q275728,Q242548,,
Q3791194,Q931624,,,Q239802,Q695190,Q449867,Q376652,Q735221
Q3793094,Q250420,Q611544,,Q426979,Q512420,Q553442,Q10294743,Q5265033
Q3791672,Q711178,Q1712073,,Q330633,Q294454,Q238871,Q1148591,Q630728
Q3793109,Q55443,Q299419,,Q315258,Q62257,Q3770850,Q1041634,Q3756748
Q379237,Q271247,,,Q1092091,Q873529,Q290086,,
Q3791357,Q706678,Q472520,,Q83812,Q95055,Q182349,Q1393256,Q83484
Q3791164,Q1553610,,,Q1993106,Q3659882,Q524850,Q239896,Q3754799
Q3791381,Q955524,Q1741956,,Q461039,Q674890,Q1249427,Q5486964,
Q3793127,Q3851424,,,Q724707,Q3611492,Q274829,Q1964555,Q15639871
Q3791412,Q29644240,Q245808,,Q457306,Q287793,Q287607,Q266361,Q5534177
Q3793192,Q966270,,,Q311716,Q79051,Q438492,Q668759,Q966270
Q3793023,Q727349,Q1691552,,Q40912,Q234117,Q642876,Q240217,Q186798
Q3792768,Q6963367,,,Q418762,,,,
Q3791392,Q6503970,Q11836206,,Q102551,Q446493,Q287395,,
Q379190,Q314301,Q7693189,,Q484881,Q668925,Q80405,Q187884,Q943589
Q3793268,Q276130,,,Q88534,Q276353,Q275952,Q289991,Q1375447
Q3793112,Q977948,,,Q55469,Q53004,Q752610,Q553941,Q459396
Q3793282,Q1065270,,,Q348345,,,,
Q3793098,Q55221,Q6986040,,Q3805111,Q3071582,Q3101618,Q2980420,Q276324
Q3793067,Q1751094,Q7323594,,Q508720,Q541016,Q105941,Q1754382,Q357552
Q3793142,Q920161,,,Q1384373,Q734043,Q674890,Q3902938,Q3619008
Q3793154,Q1888426,Q5496528,,Q4121499,,,,
Q3793183,Q541716,,,Q739291,Q7364216,Q555379,Q3848032,Q1045877
Q3793141,Q3756526,Q818736,,Q3701841,Q3761006,Q1330598,Q2366002,
Q3793222,Q55412,,,Q58801,Q71472,Q323518,Q88894,
Q3793118,Q589459,,,Q366678,Q2700080,Q3257522,Q1848730,
Q3793325,Q433290,,,Q555379,Q466711,Q465417,Q459396,Q468243
Q3793484,Q267243,Q2446795,,Q232101,Q237244,Q781151,Q3603080,Q463239
Q3793410,Q709398,Q7344291,,Q346280,Q275383,Q1385381,Q259581,Q1287651
Q3793364,Q2835202,Q72792,,Q104340,Q452630,Q5249926,Q1752895,Q3342510
Q3793616,Q543630,,,Q5294068,Q4733604,Q5200661,Q47490904,
Q3793792,Q982878,,,Q692979,Q238547,Q446235,Q965584,Q1041135
Q3793823,Q125892,,,Q346280,Q3129644,Q1545340,Q2449272,Q3257522
Q3793514,Q518995,Q7299167,,Q318607,Q455330,Q100937,Q381285,Q443585
Q3793606,Q53012,,,Q698211,Q455082,Q1041135,Q1044025,Q469201
Q3793661,Q3418290,Q377920,,Q1279767,Q444990,Q1701859,Q472418,Q3101599
Q3793701,Q3608480,,,Q1528327,Q684794,Q3499270,Q1266719,
Q3794107,Q551807,,,Q55468,Q106927,Q555117,Q558128,Q763489
Q3793845,Q511590,Q3304113,,Q1041527,Q274216,Q378674,Q274829,Q3830641
Q3794074,Q114312472,Q542003,,Q185051,Q538123,,,
Q3793943,Q513061,Q1638070,,Q312656,Q3530760,Q3806687,Q2010462,Q3161293
Q3793846,Q529380,Q6794796,,Q66410,Q95540,Q521749,Q89829,Q91575
Q3793690,Q315202,Q1707966,,Q315202,Q103949,Q153239,Q152947,Q3108668
Q3793910,Q7945800,Q7945800,,Q7693090,Q3127849,Q7377388,,
Q3793537,Q53034,Q3905350,,Q434479,Q2718206,Q3802235,Q3301697,Q1039891
Q3794147,Q55393,Q7349939,,Q358317,Q209662,Q264011,Q280666,Q1385381
Q3793963,Q742339,,,Q3735110,Q931392,Q591395,Q1041544,Q2092897
Q3793908,Q4924185,Q22348394,,Q1320573,Q1353152,Q2275851,Q3778053,Q4018219
Q3794139,Q530451,Q23888,,Q23888,Q23884,Q2251599,Q2927516,Q2865338
Q3794027,Q55397,Q5769989,,Q3098335,Q263104,Q11478025,Q2590475,Q2025956
Q3794003,Q6790863,Q6790863,,Q4490,Q229166,Q236696,Q24057,Q451880
Q3794106,Q1859330,,,Q55469,Q228607,Q295257,Q524544,Q3124061
Q3793843,Q1348110,Q285357,,Q436187,Q128944,Q726919,Q235639,Q280666
Q3794237,Q1266323,,,Q41548,Q76550,Q3804842,Q440954,Q1051850
Q3793733,Q78719,,,Q1126956,Q284722,Q7154850,Q3082562,Q105941
Q3793978,Q55435,Q599667,,Q554787,Q542061,Q1374312,Q3876295,Q3852512
Q3793642,Q2197436,Q1176800,,Q188792,Q40143,Q71130,Q375356,Q380904
Q3793689,Q963108,,,Q374175,Q776052,Q713572,Q459623,Q378674
Q3794057,Q53018,Q3604388,,Q28921,Q166562,Q1974920,Q734120,Q3852584
Q3794270,Q2036181,,,Q229319,,,,
Q3793997,Q55468,Q55468,,Q55468,Q516106,Q53018,Q3208891,Q1523677
Q3794145,Q2478153,Q262865,,Q716602,Q3637700,Q752421,Q3659882,Q2474044
Q3793508,Q1823770,,,Q1394787,Q3756759,Q698211,Q1490093,Q752421
Q3794265,Q1007095,Q20898074,,Q3769783,Q272409,Q472419,Q3423469,Q1041904
Q3794311,Q7052596,Q762558,,,,,,
Q3794214,Q25100,,,Q25100,,,,
Q3794218,Q3897138,,,,,,,
Q3794277,Q365012,,,Q1394787,Q4018099,Q121229,Q122345,Q2577254
Q3794334,Q558149,,,Q76895,Q313588,Q369949,Q259434,Q275476
Q3794517,Q55473,,,Q1451173,Q458631,Q3619141,Q433856,Q1657583
Q3794287,Q723738,Q723738,,Q78508,Q255846,Q1230751,Q3293950,
Q3794489,Q4888080,Q4888080,,Q55452,Q75622,Q106555,Q2481964,Q2824732
Q3794370,Q51577,Q732397,,Q435107,Q298777,Q2723876,Q2556603,Q291002
Q3794278,Q441994,Q428834,,Q2007551,Q3840482,Q438190,Q552837,Q603716
Q3794390,Q76396,Q3938297,,Q296283,Q116748,Q698211,Q2832333,Q460063
Q3793789,Q326376,,,Q659740,Q3847903,Q2939231,Q696347,Q3830721
Q379466,Q523356,,,Q1143692,Q253690,Q1093223,Q3811240,Q1138534
Q3794523,Q55462,Q18224560,,Q55468,Q107006,Q317110,Q697274,Q3733418
Q3794275,Q1008721,,,Q698211,Q438190,Q493631,Q3702622,Q1442654
Q3794665,Q3068124,,,Q1958523,Q6123741,Q3293342,Q5239014,
Q3794581,Q56014,Q1351511,,Q255815,Q1101883,Q439601,Q959404,Q1284473
Q3794525,Q723803,,,Q275389,Q460710,Q2481109,Q3809785,Q3894128
Q3794394,Q261997,Q603714,,Q2065893,Q336877,Q456357,,
Q3794551,Q55468,,,Q55468,Q450442,Q463732,Q459396,Q3905327
Q3794612,Q55473,,,Q50003,Q451734,Q3639719,Q2224168,Q3870105
Q3794406,Q769200,Q168383,,Q348345,Q471023,Q232282,Q505831,Q461949
Q3794524,Q269796,Q1422989,,Q19155,Q310413,Q274262,,
Q3794805,Q55433,,,Q106881,Q435677,Q1044618,Q3723246,
Q3794352,Q2739722,Q126693,,Q2064734,Q366685,Q6705231,Q1401143,
Q3794698,Q145422,Q318292,,Q348209,Q175104,Q507640,Q266340,Q2864827
Q3794534,Q364681,,,Q3991612,Q434574,Q697955,Q2825083,Q465417
Q3794621,Q53026,Q13460119,,Q53004,Q55469,Q476080,Q459396,Q3756759
Q3794682,Q554468,,,Q23301,Q554430,Q372481,Q3737852,Q1010602
Q3794871,Q55447,,,,,,,
Q3794891,Q55473,,,Q554971,Q449373,Q3884922,Q373417,Q3726636
Q3794530,Q2467839,Q452737,,Q255577,Q1621558,Q269731,Q2082402,Q3059595
Q3794302,Q724478,Q561299,,Q78561,Q231385,Q463944,Q19155,Q51575
Q3794381,Q7282011,,155412.0,Q970863,Q1093382,Q290477,Q39666,Q461050
Q3794894,Q695676,Q718752,,Q1064827,Q439915,Q2552902,,
Q379460,Q154490,Q298905,,Q317704,Q809222,Q2848057,,
Q3794776,Q3568474,Q2927152,,Q2033544,Q275799,Q510612,Q744955,Q70692
Q3794785,Q2485848,Q17270045,,Q203219,Q3526153,Q454944,Q1158727,Q1293958
Q3794896,Q3857950,,,Q95034,Q155279,Q2655254,Q3946321,Q3810694
Q3794881,Q1041896,Q3840110,,Q556400,Q1442528,Q4015249,Q3858222,Q302314
Q3794670,Q465823,,,Q697955,Q3769065,Q3726099,Q3778954,Q1343806
Q3794925,Q3853145,Q113516,,Q55452,Q59314,Q452047,Q1691628,Q272505
Q3795184,Q238616,,,,,,,
Q3794915,Q1441007,,,Q1056178,Q2143586,Q3809796,Q3639378,Q3877199
Q3795139,Q3894317,Q3830265,,Q452366,Q556400,Q395511,Q444522,Q433903
Q3795107,Q577519,Q1459321,,Q577519,Q452533,Q3894145,Q3939934,Q3897825
Q3795228,Q17612477,Q2622253,,Q2434326,Q432742,Q170574,Q445824,Q504164
Q3794949,Q433290,,,Q55469,Q106957,Q53004,Q553941,Q437806
Q3795147,Q1361631,,,Q23888,Q23884,Q269926,Q6120245,Q254571
Q3795157,Q2709694,Q134382,,Q234615,Q3133457,,,
Q3795248,Q346976,Q5558194,,Q107006,Q463944,Q697976,Q343299,Q698000
Q3794945,Q937589,Q72579,,Q230958,Q911766,Q181917,Q1607291,Q439668
Q3795158,Q55458,,,Q556400,Q3726460,Q118184,Q1042419,Q3388583
Q3795241,Q1346651,Q2622253,,Q312077,Q3719403,Q452288,Q444217,Q2344900
Q3795467,Q278657,Q72579,,Q2960984,Q436187,Q350472,Q1617371,Q233852
Q3795374,Q51491,,,Q105960,Q232109,Q911472,Q1392358,Q461949
Q3795562,Q1072843,Q3900936,,Q374229,Q727953,Q550426,Q7292123,Q1334295
Q3795591,Q1279715,,,Q3543645,Q999296,,,
Q3795320,Q53010,Q2092695,,Q1107120,Q435132,Q1617703,Q555241,Q3737626
Q3795321,Q577519,,,Q577519,Q1907667,Q1144984,Q3838796,Q3765673
Q3795162,Q1519311,Q6411303,,Q212048,Q238895,Q229042,Q1699151,Q187038
Q3795312,Q55453,,,Q3942542,Q274282,Q3611143,Q3732325,
Q3795344,Q26208,Q1264208,,Q106919,Q1348564,Q4015691,Q276369,Q697274
Q3795410,Q51577,Q732397,,Q379171,Q6052334,Q466325,Q2723876,Q930419
Q3795182,Q920161,Q52420282,,Q1109046,Q697274,Q3849334,Q734043,Q903514
Q3795342,Q15983167,,,Q434941,Q3779989,Q53004,Q15983167,Q3238155
Q3794929,Q145422,,,Q984378,,,,
Q3794927,Q125892,Q72579,,Q350472,Q456051,Q189407,Q359463,Q522803
Q3795213,Q727349,Q2870629,,Q628132,Q102813,Q1982288,Q2865001,Q3191298
Q3794933,Q528370,,,,,,,
Q3795605,Q7511891,Q7511891,,Q6969295,Q271846,Q172678,,
Q3795167,Q55458,Q51539790,,Q442663,Q2291,Q3749297,Q554172,Q177876
Q3795308,Q1638261,Q1638261,,Q151973,Q470139,Q448362,Q531461,Q710538
Q3795293,Q156178,Q156178,,Q156178,Q181917,Q458755,Q3773500,Q3745179
Q3794993,Q55458,Q299419,,Q524863,Q697563,Q553750,Q3766263,Q3639719
Q3795934,Q60858,,,Q304828,Q2661773,Q2130043,Q85442,
Q3795804,Q381285,,,Q381285,Q179496,Q26118,,
Q3795663,Q1408075,,,Q3788161,Q1249427,Q4015528,Q3266555,Q3858222
Q3795597,Q346508,Q506885,2260000.0,Q299317,Q1336685,Q3308078,Q360477,Q313545
Q3795747,Q1762240,,,Q188018,Q350255,Q276269,Q471018,Q693301
Q3795868,Q2908005,Q11975,,Q229784,Q2437264,,,
Q3795464,Q1452243,Q104340,,Q104340,Q1929752,Q3138866,Q5082672,
Q3795709,Q53048,Q712878,,Q76711,Q1206309,Q554430,Q2963235,Q3749314
Q3795794,Q2708110,,,,,,,
Q3795903,Q939550,Q3672555,,Q342778,Q230218,Q5289542,Q710888,Q16010327
Q3795900,Q3770927,,,Q3079374,Q3605648,Q3877210,Q3832374,Q16525485
Q3796124,Q1018614,Q323445,,Q160528,Q2896707,Q1321739,Q452494,Q521947
Q3796084,Q2084424,Q555910,,,,,,
Q3795576,Q1175381,,,Q1059316,Q903808,Q203960,Q740511,Q16294774
Q3795813,Q529380,,,Q53004,Q3715343,Q3604915,Q3665574,Q451518
Q3795835,Q55453,,,Q3611349,Q3796378,Q4008861,Q2029645,
Q3796033,Q3156835,Q2237800,,Q322179,Q273118,Q718735,,
Q3795872,Q1266160,,,Q941232,Q2657882,Q1320615,Q1059316,Q6827906
Q3796122,Q55453,,,Q3541979,Q4023316,Q2029645,,
Q3795878,Q4886634,Q312657,,,,,,
Q3795502,Q51491,,,Q234117,Q230151,Q527735,Q3565777,Q82786
Q3796042,Q145422,Q7151268,,Q310947,Q229440,Q653918,Q1392387,Q145422
Q3796111,Q3126458,Q8025022,,Q312073,Q433532,Q182580,Q471281,Q728050
Q3796173,Q55458,,,Q553614,Q434574,Q1039742,Q2473938,Q180288
Q3795739,Q3199956,Q1658517,,Q299988,Q24829,Q965482,Q1189412,Q537212
Q3796209,Q709398,Q7344291,,Q181774,Q182349,,,
Q3796189,Q366239,,,Q348351,Q1118450,Q177876,Q433856,Q365044
Q3795587,Q709032,Q95179964,,Q440954,Q2064616,Q448921,Q12025330,Q734192
Q3796236,Q53004,Q299419,,Q43252,Q151973,Q499097,Q1163802,Q1054527
Q3796012,Q773066,Q356913,,Q711642,Q434227,Q460994,Q1263798,Q1997301
Q3796290,Q329171,Q712878,,Q471328,Q1053244,Q539115,Q156769,Q556039
Q3796186,Q1348110,,,Q145132,Q2438254,Q361238,Q561666,Q474746
Q3796157,Q295593,Q1064903,,Q7294453,Q710538,Q722861,Q3760487,Q203219
Q3796257,Q350970,Q105095619,,Q219640,Q128541,Q266432,Q434602,Q3940955
Q3796241,Q285642,,,Q65932,,,,
Q3796254,Q55473,Q13460119,,Q50003,Q53004,Q459396,Q239802,Q697563
Q3796466,Q244234,,,Q185051,Q133050,Q244234,Q234551,Q296287
Q3796570,Q3972381,Q16607621,,Q230636,Q3811236,Q3749736,Q3960762,Q459348
Q3796194,Q728360,Q2213516,,Q253626,Q254166,Q464754,Q958353,Q633905
Q3796272,Q7151629,Q7151629,,Q436784,Q912097,Q3490670,Q2883923,Q152888
Q3796181,Q1968780,Q186941,,Q83812,Q204013,Q113566,Q1649595,Q449766
Q3798256,Q76396,Q7410926,,Q1790788,Q265358,Q1997730,Q950397,Q1444608
Q3796926,Q55435,Q599667,,Q3679954,Q3702636,Q697471,Q659712,Q1053409
Q3797430,Q6145493,Q175104,,Q175104,Q229134,Q231405,Q199927,Q16758
Q3798895,Q1442551,Q712878,,Q199943,Q166562,Q365044,Q3733883,Q3808446
Q3796672,Q684569,,,Q822265,Q2267473,Q3893576,Q3847497,Q3904337
Q3797247,Q3035931,Q1691552,,Q216341,Q1656814,Q467735,Q330847,Q20708119
Q3799507,Q2924560,Q957347,,Q95089,Q956920,Q229266,Q3290457,Q2068226
Q3797216,Q957475,Q61074,,Q4019992,Q265422,,,
Q3797638,Q270038,,,Q202172,Q355125,Q260545,Q264559,
Q3797328,Q53049,,,Q55456,Q3660324,Q3766324,Q1041852,Q939781
Q3797458,Q3218030,,,Q1746534,Q5074597,,,
Q3797044,Q55458,,,Q556400,Q1042419,Q1404336,Q3622957,Q3726460
Q3797562,Q3849100,,,Q465189,Q1040798,Q698211,Q965918,Q3802067
Q3797816,Q3528710,Q3041892,,Q444125,Q912097,Q1369906,Q346833,
Q379994,Q1356738,Q4768206,,Q219512,Q126599,Q192682,Q716343,Q14537
Q3797127,Q51123,,,Q1748192,Q3101795,Q661678,Q3666334,Q2461823
Q379983,Q4790099,Q4755284,,Q1384181,Q228852,Q434717,Q933569,Q240869
Q3796845,Q55172,,,Q2180359,,,,
Q3797416,Q51123,,,Q738864,Q3666334,Q1237612,Q4010108,Q767742
Q3797295,Q56093,Q385055,,Q72984,Q280978,Q239818,Q276328,Q711561
Q3797276,Q7615204,,,,,,,
Q3800860,Q3718825,Q3718825,,,,,,
Q3797747,Q2442047,Q524187,,Q674890,Q555379,Q461039,Q524187,Q1764339
Q3796585,Q269357,Q931657,,Q1528098,Q3637266,Q3769697,Q182292,Q1522552
Q379877,Q188137,Q8877,260100000.0,Q1691699,Q228943,Q359604,Q7334203,Q1093347
Q3798644,Q13630494,,,Q311892,Q255070,Q707500,Q353978,Q212416
Q3801049,Q3860153,Q381110,,Q381110,Q3767703,Q3849010,,
Q3800688,Q951523,Q684569,,Q951523,Q3809045,Q3637273,Q680844,Q7691356
Q3801196,Q1638261,,,Q102551,Q181774,Q2557512,Q235632,Q471309
Q3801872,Q120541,Q16750542,,Q446715,Q1421691,Q3101687,Q3269223,
Q3800802,Q962900,,,Q2068051,Q4476911,Q1964825,Q4089852,Q800029
Q3797837,Q3771352,,,Q1507625,Q447747,Q95148,Q1442654,Q200507
Q3799020,Q969501,,,Q843491,Q1139734,,,
Q379873,Q187364,Q549570,329803958.0,Q211283,Q109324,Q454238,Q236702,Q2830608
Q3801030,Q1010090,Q556400,,Q556400,Q3749307,Q261860,Q2825083,Q556325
Q3801053,Q3431254,,,Q310511,Q235294,Q1808035,Q643106,Q562257
Q3801043,Q369186,,,Q468243,Q919876,Q3933055,Q1522638,Q3761126
Q3801259,Q53039,Q712878,,Q471328,Q435677,Q2816288,Q3764133,Q3956291
Q3801252,Q524897,Q284636,,Q284636,Q229048,Q295964,Q131332,Q214227
Q380349,Q484779,Q484779,,Q269873,Q355835,Q552639,Q949391,Q3340363
Q3801236,Q3082381,,,Q954242,Q3082381,Q93341,Q313529,Q46755
Q3804027,Q219499,,,Q23888,Q23884,Q5591289,Q1287517,Q891104
Q3804247,Q939668,,,Q596888,Q3723758,Q3726466,Q3932629,Q512205
Q3801847,Q3806646,,,,,,,
Q3800996,Q2092903,,,Q287977,Q1264625,Q11190573,Q13575399,Q2121085
Q3801242,Q1010090,Q3623767,,Q697383,Q437189,Q4013931,Q3847970,Q556325
Q3801153,Q53046,Q712878,,Q53046,Q166562,Q697471,Q515997,Q1039891
Q3804017,Q3105833,Q72792,,Q104340,Q255577,Q3946526,Q474943,Q2748114
Q3802559,Q7804317,,,Q117392,Q81131,Q38875,,
Q3804034,Q310060,Q310060,,Q67117,Q324302,,,
Q3805913,Q3771488,,,Q435962,Q4015487,,,
Q3801198,Q993165,Q296796,,Q3611792,Q3106819,Q1053244,Q716602,Q1657598
Q3804822,Q3829395,,,Q6497868,Q111792786,Q111792789,Q22000559,Q3127861
Q3805541,Q3565459,Q7407730,,Q3567656,Q447438,Q3941460,Q3387342,Q713929
Q3808686,Q1700297,Q2861964,,Q40531,Q265391,Q1704485,Q1280760,Q3453469
Q3804273,Q53015,Q3617190,,Q55456,Q276369,Q725399,Q696055,Q1685829
Q3808273,Q7046211,,,Q8054508,,,,
Q3805533,Q7804358,Q2606507,,Q380856,Q237190,Q28054,Q269835,Q170510
Q380667,Q771774,Q47284,127233108.0,Q104514,Q277978,Q230903,Q516690,Q223830
Q3806672,,,,Q314504,,,,
Q3807539,Q269731,Q269731,,Q271523,Q2696164,Q359251,Q434901,Q948929
Q3808166,Q4727134,Q736069,,Q313650,Q230190,Q310283,Q105660,Q102711
Q3808224,Q323076,Q22569446,,Q657509,Q344973,Q260490,Q3013164,Q16238816
Q3808313,Q51566,Q51566,,Q927916,Q179497,Q2531955,Q1452569,Q229545
Q380803,Q503219,,,Q2547318,Q2358989,Q4504509,Q284136,Q976903
Q3806747,Q993165,Q1399324,,Q1041527,Q3837161,Q3735656,Q3611792,Q1524890
Q3809488,Q5341462,,,Q3013783,Q5537850,,,
Q3808605,Q3780341,,,Q3760493,,,,
Q3809490,Q6114297,,,Q5686395,Q1608068,,,
Q3809340,Q16262094,,80300000.0,Q497785,Q12582610,Q12615563,Q4120056,Q483575
Q3808308,Q51476,,,Q2477748,Q7086573,Q1945758,Q2916785,Q350905
Q3808688,Q3229161,,,Q40531,Q242729,Q960510,Q952875,Q3126025
Q380841,Q258525,Q6174355,,Q190602,Q80405,Q41422,Q228865,Q217004
Q3808750,Q1700297,Q4019938,,Q1421691,Q3048566,Q6380208,Q912559,Q1294814
Q380848,Q214677,Q1808004,,Q873,Q481832,Q223117,Q1077549,Q230510
Q3815087,Q64847680,Q6381629,,Q172035,,,,
Q3814643,Q113462186,,,,,,,
Q3814532,Q7830703,,,Q418762,Q1040866,Q535637,Q1207010,Q517337
Q3815236,Q318292,Q6213871,,Q280978,Q445105,Q108622,Q1209753,Q3018253
Q3814726,Q706678,Q782154,,Q508720,Q436784,Q539170,Q255842,Q289284
Q3815017,Q2420942,Q1697996,,Q23957,Q203219,Q3082553,Q3116367,Q94992
Q3814997,Q5155259,,,,,,,
Q3815149,Q3326300,,,,,,,
Q3809515,Q4711151,Q8014695,,Q705354,,,,
Q3815379,Q72267,Q1384661,,Q5086182,Q2482786,Q370280,Q3530727,Q452602
Q380981,Q47100,Q47100,195702963.0,Q47100,Q165219,Q483907,Q316756,Q348738
Q3815053,Q6968979,,,,,,,
Q3809492,Q4711151,,,Q1282938,,,,
Q3813429,Q5907751,,,,,,,
Q3815081,Q2835202,Q72792,,Q104340,Q255577,Q3946526,Q3161328,
Q3812338,Q729124,,,Q3756563,Q1432538,Q748005,Q3874491,Q3934181
Q3814881,,,,,,,,
Q3815228,Q113517859,Q318292,,Q3476328,Q268271,Q271616,Q431356,
Q3815220,Q1522540,,,Q3725484,Q1343838,Q3702498,Q5045344,
Q3815298,Q6166856,Q607989,,Q315728,Q51506,Q521947,Q850385,Q956867
Q3812382,Q644401,,,Q9570,Q310867,Q290322,Q2575841,Q1648159
Q380996,Q551876,Q928022,363200000.0,Q213864,Q184219,Q230827,Q210094,Q302335
Q3811507,Q104340,Q72792,,Q104340,Q255577,Q474943,Q5082672,
Q3811038,Q3633596,,,Q2349488,,,,
Q3815055,Q3814193,Q3814193,,,,,,
Q381028,Q716282,Q3973445,,Q241928,Q64505,,,
Q381528,Q442111,,51713.0,Q442111,Q338726,Q291455,,
Q3815083,Q2835202,Q72792,,Q104340,Q255577,,,
Q38143,Q1370307,Q1616048,,Q102813,Q961187,Q712968,Q377450,Q1738621
Q3815213,Q11319,,,,,,,
Q3811276,Q3077064,,,Q3115415,Q31221,Q370280,Q1606541,Q1566398
Q3815444,Q4018731,,,Q1333056,Q7405211,,,
Q3815370,Q361670,Q4792651,,Q230147,Q1233590,Q206856,Q946859,Q266416
Q3815676,Q113155398,,,Q342252,Q185051,Q233022,Q367155,Q283328
Q3815597,Q53001,Q924396,,Q53001,Q2833998,Q111827126,Q111827152,
Q381758,Q320232,,,,,,,
Q3816790,Q2341602,Q2341602,,Q377789,Q379171,Q33635,Q3595242,Q467213
Q3818211,Q51581,Q134382,,Q370280,Q782604,Q5771549,Q367073,Q6504102
Q381731,Q13595311,Q1473065,,Q23844,Q204299,Q172261,Q200534,Q35332
Q3816193,Q11376593,Q605233,,Q1137510,Q1342961,Q1041015,Q1188856,Q456401
Q381751,Q979221,Q979221,415300000.0,Q170530,Q209175,Q229176,Q228725,Q336185
Q3810752,Q3817802,,,Q616579,,,,
Q3816051,Q51566,Q51566,,Q25369,,,,
Q3815577,Q19482689,,,Q234807,Q2332809,Q3605601,Q3130357,
Q3817140,Q69843,Q6114724,,Q1686347,Q2083585,Q3181436,Q1508018,Q2421148
Q3816356,Q716018,,,Q716018,Q470244,,,
Q3816788,Q499951,,,Q463272,Q7282115,Q5949287,Q5552181,Q5920146
Q3816345,Q55165,,,,,,,
Q3816358,Q36792018,Q319682,,Q162621,Q267247,Q1126956,Q242462,Q540459
Q3818168,Q55473,,,Q3079374,Q529394,Q524850,Q3659882,Q2832333
Q3818284,Q365044,Q2713078,,Q55452,Q365044,Q1873312,Q126164,Q3751345
Q3816092,Q542491,,,,,,,
Q3815661,Q716460,Q742339,,Q463944,Q365963,Q476080,Q299787,Q1163802
Q3818197,Q706678,Q7965674,,Q253384,Q436638,Q973228,Q2083585,Q966420
Q3818163,Q13382715,,,Q71206,Q229258,,,
Q3818195,Q318292,Q318292,,Q638495,Q306877,Q2927011,Q543693,Q3181127
Q3818155,Q210204,Q3959532,,Q139253,Q63525,Q438605,Q3814523,
Q3818207,Q103788,,,Q94041,Q444492,Q2424447,Q2099959,Q376581
Q3818405,Q59204,,,Q555379,Q367172,Q466711,Q695190,Q1348564
